Date,Close
7/20/2020 16:00:00,66.89
7/21/2020 16:00:00,67.81
7/22/2020 16:00:00,68.53
7/23/2020 16:00:00,67.37
7/24/2020 16:00:00,73.9
7/27/2020 16:00:00,83.25
7/28/2020 16:00:00,76.92
7/29/2020 16:00:00,82.67
7/30/2020 16:00:00,79.93
7/31/2020 16:00:00,78.89
8/3/2020 16:00:00,78.95
8/4/2020 16:00:00,80.19
8/5/2020 16:00:00,81.63
8/6/2020 16:00:00,80.52
8/7/2020 16:00:00,80.03
8/10/2020 16:00:00,79.87
8/11/2020 16:00:00,77.94
8/12/2020 16:00:00,79.39
8/13/2020 16:00:00,78.3
8/14/2020 16:00:00,78.41
8/17/2020 16:00:00,80.19
8/18/2020 16:00:00,79.41
8/19/2020 16:00:00,78.54
8/20/2020 16:00:00,76.81
8/21/2020 16:00:00,78.34
8/24/2020 16:00:00,78.9
8/25/2020 16:00:00,80.04
8/26/2020 16:00:00,81.75
8/27/2020 16:00:00,80.6
8/28/2020 16:00:00,80.44
8/31/2020 16:00:00,79.25
9/1/2020 16:00:00,81.55
9/2/2020 16:00:00,82.17
9/3/2020 16:00:00,81.18
9/4/2020 16:00:00,78.91
9/8/2020 16:00:00,77.32
9/9/2020 16:00:00,79.4
9/10/2020 16:00:00,78.9
9/11/2020 16:00:00,78.82
9/14/2020 16:00:00,80.5
9/15/2020 16:00:00,85.85
9/16/2020 16:00:00,83.13
9/17/2020 16:00:00,81.91
9/18/2020 16:00:00,80.23
9/21/2020 16:00:00,80.59
9/22/2020 16:00:00,80.48
9/23/2020 16:00:00,77.92
9/24/2020 16:00:00,78.38
9/25/2020 16:00:00,78.88
9/28/2020 16:00:00,79.77
9/29/2020 16:00:00,80.51
9/30/2020 16:00:00,81.07
10/1/2020 16:00:00,82.62
10/2/2020 16:00:00,80.8
10/5/2020 16:00:00,84.54
10/6/2020 16:00:00,83.12
10/7/2020 16:00:00,86.92
10/8/2020 16:00:00,87.8
10/9/2020 16:00:00,88.78
10/12/2020 16:00:00,90.91
10/13/2020 16:00:00,89.64
10/14/2020 16:00:00,88.6
10/15/2020 16:00:00,88.15
10/16/2020 16:00:00,86.7
10/19/2020 16:00:00,87.56
10/20/2020 16:00:00,88.26
10/21/2020 16:00:00,87.64
10/22/2020 16:00:00,88.21
10/23/2020 16:00:00,88.31
10/26/2020 16:00:00,86.73
10/27/2020 16:00:00,86.71
10/28/2020 16:00:00,83.85
10/29/2020 16:00:00,84.89
10/30/2020 16:00:00,83.87
11/2/2020 16:00:00,85.71
11/3/2020 16:00:00,87.69
11/4/2020 16:00:00,89.45
11/5/2020 16:00:00,90.43
11/6/2020 16:00:00,91.41
11/9/2020 16:00:00,89.03
11/10/2020 16:00:00,87.66
11/11/2020 16:00:00,90.88
11/12/2020 16:00:00,89.82
11/13/2020 16:00:00,93.22
11/16/2020 16:00:00,99.27
11/17/2020 16:00:00,95.71
11/18/2020 16:00:00,96.93
11/19/2020 16:00:00,96.61
11/20/2020 16:00:00,95.33
11/23/2020 16:00:00,98.13
11/24/2020 16:00:00,96.64
11/25/2020 16:00:00,97.49
11/27/2020 13:00:00,98.74
11/30/2020 16:00:00,97.02
12/1/2020 16:00:00,100.86
12/2/2020 16:00:00,99.54
12/3/2020 16:00:00,99.5
12/4/2020 16:00:00,103.73
12/7/2020 16:00:00,106.39
12/8/2020 16:00:00,105.64
12/9/2020 16:00:00,104.42
12/10/2020 16:00:00,104.23
12/11/2020 16:00:00,104.03
12/14/2020 16:00:00,103.56
12/15/2020 16:00:00,105.09
12/16/2020 16:00:00,105.2
12/17/2020 16:00:00,103.9
12/18/2020 16:00:00,104.28
12/21/2020 16:00:00,104.83
12/22/2020 16:00:00,103.94
12/23/2020 16:00:00,103.76
12/24/2020 13:00:00,105.97
12/28/2020 16:00:00,106.15
12/29/2020 16:00:00,105.56
12/30/2020 16:00:00,108.9
12/31/2020 16:00:00,109.04
